name+email+address+phone+parent_name+parent_email+parent_phone+ethnicity+gpa+grade+school_type+prev_cs+q1+q2+q3+q4+q5+s1+s2+s3+s4
Tokuw Obate+Uxe@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+781-516-1843+Vem Bexito+Ate@gmail.com+342-632-4833+East Asian+85+11+private+no+9+7+6+4+6+c3+c2+c1+c2
Etuvi Esizequ+Omi@gmail.com+10707 Corporate Dr Stafford, TX 77477-4001+392-655-4616+Acep Udul+Quay@gmail.com+514-257-2481+South Asian+68+10+private+yes+6+1+2+8+6+c2+c1+c3+c1
Oto Etazobuk+Puh@gmail.com+1402 Enid St # B Muldrow, OK 74948-4002+575-665-8479+Yiquaqu Apupo+Weh@gmail.com+411-759-2917+Southeast Asian+90+10+public+no+4+5+5+4+4+c1+c2+c2+c1
Ecuyat Osos+Xow@gmail.com+1402 Enid St # B Muldrow, OK 74948-4002+657-331-3572+Uyaxu Jul+Ika@gmail.com+682-697-1452+African+88+10+public+no+0+2+6+7+1+c4+c2+c4+c2
Enu Vumalis+Nehub@gmail.com+10210 Genetic Center Dr San Diego, CA 92121-4362+527-362-8825+Anewo Usomaqu+Rag@gmail.com+821-787-8253+African American+88+11+private+no+1+7+4+8+3+c4+c2+c3+c1
Quom Ijohik+Xir@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+167-165-6557+Zot Nowu+Ehapa@gmail.com+292-337-7472+Hispanic/Latino+71+10+private+no+1+5+1+3+4+c4+c1+c1+c1
Ihi Ilup+Abap@gmail.com+2507 Edgecliff Dr Farmington, NM 87402-4523+386-325-3698+Usuj Dob+Jiyod@gmail.com+919-559-7277+African American+86+11+charter+yes+9+1+8+3+9+c4+c1+c3+c2
Ufi Icucex+Sox@gmail.com+95 Rowland Way Novato, CA 94945-5001+994-369-3423+Zoh Ekuto+Umola@gmail.com+854-888-7498+African American+66+11+public+yes+0+7+2+4+8+c4+c2+c1+c2
Ohom Ege+Ino@gmail.com+112 Kehl St Connersville, IN 47331-3339+322-822-3176+Buqu Udaxo+Asalu@gmail.com+149-297-5226+African American+96+11+private+yes+0+3+8+3+7+c2+c1+c4+c2
Rinal Ogemi+Wequ@gmail.com+340 W 85th St New York, NY 10024-6265+258-236-4481+Iyif Icuc+Qur@gmail.com+834-346-8441+Hispanic/Latino+67+10+private+yes+7+8+2+7+0+c4+c2+c4+c1
Uji Jurej+Iga@gmail.com+1401 Genesee St Utica, NY 13501-4343+275-891-9993+Lekop Hokoh+Xun@gmail.com+138-342-3881+African American+73+11+private+yes+3+1+0+0+4+c1+c1+c3+c1
Ereje Tola+Wej@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+486-192-3893+Baj Ugeceyo+Uwad@gmail.com+723-415-6461+African American+71+10+charter+no+2+0+5+5+0+c1+c1+c2+c2
Ifoju Babiv+Iwelu@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+987-968-6596+Six Ziya+Wepom@gmail.com+725-115-3775+Hispanic/Latino+92+11+charter+no+4+1+0+7+1+c3+c1+c2+c2
Ovo Yoze+Ise@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+948-829-7364+Xuhot Ufecow+Kis@gmail.com+187-875-5893+Middle Eastern+91+10+public+no+4+8+7+2+9+c2+c1+c4+c2
Sak Ludiy+Teg@gmail.com+01 S Weber St Colorado Springs, CO 80903-2156+617-266-8425+Ofoneh Quafut+Wuh@gmail.com+626-778-4286+Hispanic/Latino+71+10+private+yes+3+1+4+4+1+c3+c2+c2+c1
Efame Abexo+Jay@gmail.com+201 S Santa Fe Ave Los Angeles, CA 90012-4338+438-836-5349+Ren Kociqu+Oza@gmail.com+899-463-1229+Hispanic/Latino+78+11+private+no+8+3+1+1+2+c4+c1+c2+c1
Cicug Dan+Ogal@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+265-317-6959+Boz Iwodot+Uhiba@gmail.com+183-451-6516+African American+91+11+charter+no+9+9+3+0+5+c1+c2+c2+c1
Ifixek Ozepadi+Awuf@gmail.com+8325 Broadway St 202-66 Pearland, TX 77581-5772+291-347-4294+Tax Ger+Aja@gmail.com+458-244-1313+South Asian+79+11+CTE+yes+8+8+5+3+0+c3+c2+c4+c2
Pug Dip+Hubu@gmail.com+661 Main St Unit C Falmouth, MA 02540-3299+532-785-7834+Oyecoz Poh+Odoj@gmail.com+897-839-6823+African American+91+10+CTE+yes+2+7+4+7+7+c4+c1+c4+c1
Rur Oki+Axo@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+933-822-6227+Coz Socuj+Quequ@gmail.com+526-638-3443+African American+82+11+public+no+8+2+9+4+3+c4+c2+c1+c2
Ido Vinime+Cuz@gmail.com+120 Aurora St Stockton, CA 95202-3127+234-613-7562+Mev Heg+Oti@gmail.com+923-214-3234+African American+76+10+charter+no+2+9+9+9+1+c3+c2+c4+c1
Gutim Xaweh+Opex@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+668-811-9369+Zawu Ofux+Gaj@gmail.com+282-834-1239+African American+80+11+charter+no+9+2+2+1+8+c3+c1+c4+c2
Eliw Ijubom+Liy@gmail.com+327 Quaker Mtg Hse Rd East Sandwich, MA 02537-1300+961-757-8595+Etur Ulinekax+Ami@gmail.com+755-546-2927+African American+79+10+public+no+4+6+5+3+5+c3+c2+c3+c2
Umo Zayi+Ino@gmail.com+1401 Genesee St Utica, NY 13501-4343+277-621-5937+Afex Ugim+Fut@gmail.com+648-822-8199+African American+70+10+private+yes+4+3+7+0+5+c2+c1+c4+c1
Eni Sab+Nac@gmail.com+8325 Broadway St 202-66 Pearland, TX 77581-5772+269-897-5585+Cafe Uvaqu+Efoy@gmail.com+692-381-3921+African American+86+10+charter+yes+9+6+1+9+2+c2+c1+c4+c2
Doj Upipow+Idej@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+866-636-4986+Ket Ipujok+Ujik@gmail.com+264-558-9965+Hispanic/Latino+72+10+public+yes+5+9+8+8+1+c3+c2+c2+c2
Yih Fopuwiw+Axufij@gmail.com+2507 Edgecliff Dr Farmington, NM 87402-4523+863-148-2299+Kag Xaluli+Veme@gmail.com+267-944-3318+African American+71+11+public+yes+8+9+0+9+3+c3+c1+c4+c1
Lef Rus+Ufi@gmail.com+78 Spring Ln Hackettstown, NJ 07840-5644+494-178-1115+Oxecoz Igage+Eque@gmail.com+597-789-8821+African American+84+11+charter+yes+0+7+6+9+5+c4+c1+c3+c1
Wug Ukad+Way@gmail.com+20 N Silver St Mt Pleasant, PA 15666-1506+916-393-3852+Liyof Ayirirap+Loxen@gmail.com+744-659-6944+African+99+10+private+no+4+4+2+1+9+c1+c1+c3+c1
Aruba Zet+Leb@gmail.com+661 Main St Unit C Falmouth, MA 02540-3299+334-648-3579+Oxer Cago+Yihoqu@gmail.com+742-384-2234+Caribbean+72+11+charter+no+3+9+5+2+4+c2+c2+c1+c2
Quey Ifayef+Ehe@gmail.com+817 Kuhlman Rd Houston, TX 77024-3105+123-967-7246+Emuxiy Ativi+Ihe@gmail.com+362-456-9582+Southeast Asian+80+11+CTE+yes+3+1+2+3+7+c2+c2+c1+c2
Guhob Uje+Rug@gmail.com+727 E 11th St Chattanooga, TN 37403-3104+425-464-4829+Elac Yej+Mibel@gmail.com+727-948-9948+African American+99+10+charter+yes+4+0+5+4+7+c1+c1+c4+c2
Apen Asesoh+Ufut@gmail.com+1945 Grand Pheasant Lane Lincoln, CA 95648-0000+299-943-6792+Ujuxa Yofo+Hifa@gmail.com+647-711-7568+African American+73+10+public+no+8+2+6+2+4+c2+c1+c3+c1
Lol Opo+Ufejad@gmail.com+2507 Edgecliff Dr Farmington, NM 87402-4523+981-674-4319+Upub Ejeja+Aket@gmail.com+427-429-2239+Caribbean+75+11+public+no+7+2+1+2+9+c4+c2+c3+c1
Ciqu Axosive+Ohik@gmail.com+35 Highland Ave Malden, MA 02148-6630+522-669-9338+Oxa Jas+Odi@gmail.com+636-917-5581+Native American+79+11+public+yes+5+7+5+8+6+c3+c2+c3+c1
Ohez Ogucek+Obiy@gmail.com+95 Rowland Way Novato, CA 94945-5001+712-771-6544+Buxa Otexu+Emayuk@gmail.com+279-536-2847+Hispanic/Latino+93+11+public+no+2+9+6+8+9+c4+c1+c1+c1
Quy Yapipep+Ore@gmail.com+817 Kuhlman Rd Houston, TX 77024-3105+618-975-5378+Liv Rucid+Heh@gmail.com+222-983-6129+African American+76+11+charter+yes+5+8+5+8+6+c3+c2+c2+c2
Ofu Ubupab+Sehib@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+863-248-7326+Otu Adaci+Xak@gmail.com+695-812-6335+East Asian+76+10+public+no+1+3+8+8+1+c3+c1+c2+c1
Ikorof Egasal+Azu@gmail.com+201 S Santa Fe Ave Los Angeles, CA 90012-4338+962-152-4945+Ihe Pupiqu+Uboqu@gmail.com+266-235-5797+African American+73+10+private+yes+2+3+6+9+9+c3+c1+c3+c1
Vor Ecog+Alano@gmail.com+349 Rte 31 Flemington, NJ 08822-5777+757-514-7172+Juv Geyupu+Osimu@gmail.com+493-735-5313+Southeast Asian+92+10+public+no+7+6+0+3+2+c4+c2+c4+c1
Cem Pezadi+Exo@gmail.com+121 Plain St Taunton, MA 02780-4970+481-889-7113+Tuf Patiz+Amud@gmail.com+283-835-5496+African American+65+11+public+no+4+3+0+0+0+c2+c2+c4+c2
Tek Ecazi+Yer@gmail.com+120 Aurora St Stockton, CA 95202-3127+943-535-4882+Umamaj Oyiye+Aquah@gmail.com+473-378-9939+Southeast Asian+88+10+public+yes+7+5+2+8+8+c1+c2+c4+c1
Rir Zis+Diqu@gmail.com+1945 Grand Pheasant Lane Lincoln, CA 95648-0000+433-956-6866+Umu Vap+Vah@gmail.com+714-774-2498+African American+72+10+public+yes+1+4+3+5+4+c3+c2+c4+c1
Mah Kew+Mor@gmail.com+112 Kehl St Connersville, IN 47331-3339+349-561-9882+Ehar Hihe+Idowi@gmail.com+799-627-9584+African American+83+10+charter+no+4+5+2+9+9+c3+c2+c4+c1
Ohev Sug+Fak@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+778-996-1727+Soz Pibidif+Cewiqu@gmail.com+752-142-1226+African American+78+10+public+yes+6+1+4+9+0+c2+c2+c4+c2
Yora Kekoy+Oku@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+198-781-4144+Vuk Dahe+Azivi@gmail.com+771-416-2324+Hispanic/Latino+67+10+public+no+1+4+2+9+2+c1+c2+c2+c2
Ina Mona+Awuquy@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+551-264-8367+Sam Osozecequ+Ecux@gmail.com+654-769-1886+Hispanic/Latino+69+11+private+yes+3+7+8+8+4+c2+c1+c4+c2
Ziv Goquan+Yel@gmail.com+425 Roslyn Rd Roslyn Hts, NY 11577-2620+294-522-2178+Ozi Ijigo+Dux@gmail.com+249-918-1524+African American+77+11+CTE+no+9+5+8+4+2+c3+c1+c2+c2
Dep Icihoxa+Hele@gmail.com+35 Highland Ave Malden, MA 02148-6630+986-367-3334+Cub Okod+Vaton@gmail.com+443-795-6583+African American+74+10+private+no+3+7+8+1+5+c3+c2+c3+c2
Ogiv Udihid+Quc@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+516-145-2531+Vabut Gugo+Tuc@gmail.com+821-373-8725+African American+97+11+private+no+0+1+4+4+8+c4+c2+c2+c1
Ofep Oyujowo+Yul@gmail.com+121 Plain St Taunton, MA 02780-4970+162-815-7468+Kino Orareh+Fik@gmail.com+227-665-4392+White+85+11+charter+yes+4+9+9+3+4+c3+c1+c2+c1
Uvic Cecew+Cave@gmail.com+349 Rte 31 Flemington, NJ 08822-5777+983-288-6154+Gaqu Nibot+Yig@gmail.com+149-964-1634+African American+80+10+CTE+no+9+7+6+2+2+c4+c1+c4+c1
Ero Okemaki+Udijob@gmail.com+327 Quaker Mtg Hse Rd East Sandwich, MA 02537-1300+496-199-2997+Oxezo Ulijev+Adaza@gmail.com+729-486-5396+African+82+11+CTE+no+0+4+4+8+1+c4+c2+c4+c1
Kob Ayabe+Afa@gmail.com+2126 Wilshire Dr Enid, OK 73703-6622+643-753-2972+Ete Apec+Oricuc@gmail.com+757-616-1244+African American+68+10+public+yes+6+7+3+3+1+c4+c1+c2+c2
Ufa Ofo+Wom@gmail.com+661 Main St Unit C Falmouth, MA 02540-3299+431-414-6119+Nujof Agege+Awicat@gmail.com+527-491-4374+West Indian+99+11+charter+yes+5+1+0+5+6+c4+c1+c4+c2
Sap Kequayo+Oca@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+916-917-4653+Hamu Uyocak+Bef@gmail.com+528-489-6738+African American+73+10+public+yes+4+2+5+7+7+c1+c2+c2+c1
Hiy Evoxo+Owa@gmail.com+2837 Glade Aster Ct Raleigh, NC 27604-5468+799-895-8695+Wul Iyopel+Anuw@gmail.com+479-891-3529+African American+90+11+charter+yes+1+7+5+3+2+c2+c2+c4+c1
Wit Vilu+Ewin@gmail.com+2401 Silver Holly Ln Richardson, TX 75082-4209+472-725-2863+Yel Zoxogup+Yag@gmail.com+667-583-7613+Hispanic/Latino+79+10+private+yes+3+6+1+5+4+c2+c1+c1+c1
Dac Gan+Ake@gmail.com+1218 7th Ave E Bradenton, FL 34208-2197+322-952-8219+Eja Apatu+Luw@gmail.com+455-496-7324+West Indian+96+11+private+yes+2+7+5+7+9+c1+c1+c1+c1
Boy Fop+Ces@gmail.com+112 Kehl St Connersville, IN 47331-3339+667-699-1288+Ovu Oyila+Quon@gmail.com+279-214-6414+Hispanic/Latino+83+10+private+no+7+4+1+4+0+c3+c2+c3+c2
Ecuriqu Eniboye+Anu@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+673-846-2278+Eyuv Oresol+Eved@gmail.com+494-486-3232+African American+81+11+private+yes+6+0+6+2+8+c1+c2+c3+c1
Zan Yequ+Nohu@gmail.com+727 E 11th St Chattanooga, TN 37403-3104+544-949-3661+Egacim Ehere+Pus@gmail.com+369-911-4528+African American+75+11+public+no+0+6+0+0+0+c3+c1+c2+c2
Dil Uce+Iluwo@gmail.com+2507 Edgecliff Dr Farmington, NM 87402-4523+863-952-1948+Uhu Ugakax+Januh@gmail.com+949-662-6389+African American+71+11+CTE+no+9+6+3+1+8+c4+c1+c4+c2
Tuqu Mesape+Jeg@gmail.com+95 Rowland Way Novato, CA 94945-5001+138-622-4812+Isolu Jidu+Ube@gmail.com+473-286-8641+Hispanic/Latino+80+10+charter+no+2+0+1+4+9+c3+c2+c2+c2
Omeyam Ogok+Herij@gmail.com+2361 Nw 33rd St Oakland Park, FL 33309-6447+479-739-3289+Iguv Wiy+Wok@gmail.com+534-247-7474+African+77+10+public+yes+0+1+0+4+6+c2+c1+c1+c2
Gij Duferox+Xop@gmail.com+20 N Silver St Mt Pleasant, PA 15666-1506+395-772-9481+Ocon Vozahe+Waw@gmail.com+111-924-3497+African American+98+10+private+no+6+9+6+6+9+c1+c1+c1+c1
Fol Tizav+Oque@gmail.com+1937 Jackson St Alexandria, LA 71301-6438+832-754-2814+Waxoc Igibuk+Dix@gmail.com+889-325-8664+African American+74+10+CTE+yes+8+4+8+9+3+c4+c1+c4+c2
Noh Irowonam+Eve@gmail.com+10210 Genetic Center Dr San Diego, CA 92121-4362+118-468-8919+Isiz Vibey+Buc@gmail.com+681-982-4445+Southeast Asian+67+10+private+yes+8+6+3+8+3+c3+c1+c4+c2
Zosab Vutu+Eka@gmail.com+120 Aurora St Stockton, CA 95202-3127+682-832-5943+Mogequ Egotan+Ecah@gmail.com+113-381-3743+African American+96+11+public+no+2+4+0+6+0+c3+c2+c1+c2
Ifi Vevi+Kacir@gmail.com+100 S Main St Southampton, NY 11968-4804+144-634-1176+Inutaj Zubozi+Yuje@gmail.com+383-518-5957+Southeast Asian+90+10+charter+yes+1+1+7+7+3+c1+c2+c1+c2
Fuw Egolo+Dol@gmail.com+425 Roslyn Rd Roslyn Hts, NY 11577-2620+659-424-2874+Ufaga Ulivik+Omiz@gmail.com+536-164-6331+Hispanic/Latino+95+10+charter+yes+8+0+3+1+0+c1+c2+c4+c1
Ale Obidu+Afis@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+136-951-6755+Tep Gobid+Tih@gmail.com+286-911-2226+African American+93+11+private+no+6+4+3+9+5+c4+c1+c3+c1
Vox Baxo+Efo@gmail.com+1218 7th Ave E Bradenton, FL 34208-2197+885-232-4641+Zeg Hiha+Tog@gmail.com+158-968-5883+African American+86+11+private+yes+0+1+6+0+5+c2+c2+c3+c1
Xir Iyuvarir+Yas@gmail.com+100 S Main St Southampton, NY 11968-4804+684-651-3182+Kiga Ave+Omudo@gmail.com+969-987-1126+Hispanic/Latino+67+11+public+yes+5+2+0+5+7+c1+c1+c1+c1
Oquotef Wihox+Pig@gmail.com+1722 Easterling St Prichard, AL 36610-3102+219-678-2149+Uzep Zolup+Fov@gmail.com+394-467-2166+Middle Eastern+79+10+CTE+yes+9+1+0+7+3+c1+c2+c3+c1
Vuc Iwosay+Idawo@gmail.com+727 E 11th St Chattanooga, TN 37403-3104+659-719-3295+Ufaniw Enumop+Quiy@gmail.com+324-864-2676+Southeast Asian+77+10+charter+yes+0+8+5+4+5+c4+c2+c1+c1
Ejeb Kuro+Hiz@gmail.com+1016 Clemmons St Jupiter, FL 33477-3305+556-975-9571+Ikexof Igoke+Feg@gmail.com+611-843-6659+African American+67+11+public+yes+8+4+1+7+9+c1+c1+c2+c1
Kazus Eluxif+Ovez@gmail.com+340 W 85th St New York, NY 10024-6265+587-528-4553+Uguy Fofu+Ubevag@gmail.com+429-847-8574+African American+83+11+public+yes+5+8+2+2+1+c4+c2+c2+c1
His Ajinafa+Ati@gmail.com+340 W 85th St New York, NY 10024-6265+118-645-6381+Ajen Ujiri+Quom@gmail.com+793-814-5782+African American+78+10+public+no+4+0+3+4+3+c1+c2+c4+c2
Uwuv Bepoka+Afax@gmail.com+661 Main St Unit C Falmouth, MA 02540-3299+328-221-4963+Ujop Tefir+Vaqu@gmail.com+337-273-6498+East Asian+76+10+CTE+yes+3+9+6+5+9+c3+c2+c2+c1
Puk Quoji+Fir@gmail.com+425 Roslyn Rd Roslyn Hts, NY 11577-2620+763-994-4878+Ibi Anela+Ipoluz@gmail.com+651-869-2554+African American+92+11+CTE+no+7+4+3+8+9+c1+c1+c2+c2
Ifu Ewifegeb+Ufu@gmail.com+661 Main St Unit C Falmouth, MA 02540-3299+815-817-5195+Eques Ega+Rag@gmail.com+222-735-4221+African American+87+10+charter+no+8+0+7+4+5+c2+c2+c2+c2
Mon Daquisu+Tax@gmail.com+1016 Clemmons St Jupiter, FL 33477-3305+528-536-6379+Aque Gique+Are@gmail.com+897-146-7225+Hispanic/Latino+78+11+public+yes+9+7+2+4+6+c2+c1+c3+c2
Itaf Ohofikequ+Ide@gmail.com+78 Spring Ln Hackettstown, NJ 07840-5644+539-549-8653+Uzalun Geni+Biso@gmail.com+346-169-5387+African American+86+10+public+yes+1+8+9+8+6+c4+c1+c1+c2
Luc Masu+Kog@gmail.com+1937 Jackson St Alexandria, LA 71301-6438+634-631-5731+Usop Yed+Upabo@gmail.com+741-582-2816+South Asian+97+11+public+yes+1+3+9+3+9+c4+c2+c3+c1
Comi Yuya+Quiz@gmail.com+8325 Broadway St 202-66 Pearland, TX 77581-5772+962-984-6494+Oka Munu+Sid@gmail.com+458-332-9497+Southeast Asian+72+11+CTE+no+4+1+4+1+0+c2+c2+c3+c1
Ciqu Joyo+Quow@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+727-171-3395+Ohe Xadoquac+Com@gmail.com+875-175-5869+African American+68+10+CTE+no+4+7+5+8+0+c3+c2+c1+c1
Amesaz Jetex+Ofezac@gmail.com+01 S Weber St Colorado Springs, CO 80903-2156+473-979-3582+Kiz Faha+Mof@gmail.com+226-333-4315+African American+69+10+charter+no+6+3+3+6+6+c2+c1+c4+c2
Icek Bapi+Jes@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+811-693-9921+Eniz Avolop+Quiz@gmail.com+863-685-8761+Hispanic/Latino+90+11+CTE+yes+6+4+2+1+5+c1+c2+c2+c2
Epi Yeyu+Hox@gmail.com+201 S Santa Fe Ave Los Angeles, CA 90012-4338+456-133-8273+Elep Nukil+Iqu@gmail.com+891-137-5986+African American+68+11+CTE+no+0+2+3+2+5+c1+c1+c2+c2
Anix Oro+Oxa@gmail.com+327 Quaker Mtg Hse Rd East Sandwich, MA 02537-1300+395-893-5554+Idovi Ijo+Ken@gmail.com+599-276-2612+Southeast Asian+94+11+charter+no+7+6+9+0+5+c2+c2+c4+c1
Wij Enayunu+Uce@gmail.com+2401 Silver Holly Ln Richardson, TX 75082-4209+224-478-4825+Rev Elake+Puni@gmail.com+364-183-9933+African American+79+11+charter+yes+5+5+4+1+8+c1+c1+c1+c1
Bub Ovoquo+Cup@gmail.com+800 Main St La Crosse, WI 54601-4122+128-429-7458+Wih Uboxe+Egoj@gmail.com+968-898-2441+African American+99+11+private+yes+5+7+8+6+9+c1+c1+c3+c1
Ujered Efequ+Wur@gmail.com+425 Roslyn Rd Roslyn Hts, NY 11577-2620+665-923-6457+Icur Eyowi+Ceso@gmail.com+558-555-5867+African American+83+11+charter+yes+1+8+9+8+6+c1+c2+c4+c1
Uben Ejuy+Ateg@gmail.com+2507 Edgecliff Dr Farmington, NM 87402-4523+128-279-1573+Oje Foguzeg+Oquoyi@gmail.com+394-486-1287+Southeast Asian+69+11+private+yes+7+7+8+6+2+c1+c2+c2+c1
Ziy Zunuhi+Vadeh@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+581-762-3329+Ibu Sowohar+Owu@gmail.com+991-931-9745+African American+96+11+private+yes+8+2+5+9+2+c4+c1+c2+c1
Can Coyodip+Pon@gmail.com+2837 Glade Aster Ct Raleigh, NC 27604-5468+213-313-3859+Anav Udeke+Iyidi@gmail.com+949-593-8342+African American+92+10+CTE+no+6+4+9+4+4+c2+c1+c4+c2
Yoyar Ixice+Tus@gmail.com+933 Main St Alexandria, LA 71301-8322+379-474-6953+Etubep Zop+Adix@gmail.com+914-176-4821+African+95+10+public+yes+5+8+9+8+1+c3+c1+c4+c1
Ehij Sacefaj+Hegu@gmail.com+661 Main St Unit C Falmouth, MA 02540-3299+663-219-5745+Dal Keli+Eso@gmail.com+453-692-3536+African American+91+10+CTE+yes+7+2+1+7+9+c4+c2+c2+c2
Oque Quer+Tel@gmail.com+95 Rowland Way Novato, CA 94945-5001+564-726-6477+Sohoz Zah+Yipo@gmail.com+755-462-8853+African American+82+10+public+yes+0+0+7+0+1+c2+c2+c3+c2
Yofu Deyaf+Tocu@gmail.com+2361 Nw 33rd St Oakland Park, FL 33309-6447+156-795-5255+Pif Demak+Onu@gmail.com+929-488-8645+Hispanic/Latino+93+10+public+yes+6+9+9+7+7+c4+c2+c4+c2
Idec Juqu+Vezi@gmail.com+20 N Silver St Mt Pleasant, PA 15666-1506+487-129-5713+Okone Tutucol+Cucox@gmail.com+198-717-1811+West Indian+76+11+private+yes+6+5+9+0+5+c2+c2+c1+c2
Emey Uxah+Miqug@gmail.com+10210 Genetic Center Dr San Diego, CA 92121-4362+761-919-8624+Wez Ekujez+Uqu@gmail.com+327-227-2743+African+70+11+charter+no+6+1+9+0+3+c2+c2+c2+c2
Quof Kabut+Iqui@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+648-941-6775+Ahusav Quogo+Oca@gmail.com+892-653-7382+African American+74+10+CTE+yes+9+3+1+7+5+c3+c2+c4+c1
Eyah Egiquorul+Ujo@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+568-835-9594+Gagoz Mizi+Owased@gmail.com+761-241-6261+African+78+10+charter+no+7+0+4+4+1+c2+c2+c3+c1
Etale Ciquol+Ufiz@gmail.com+35 Highland Ave Malden, MA 02148-6630+144-561-8739+Cez Turihuz+Elenaqu@gmail.com+374-973-5686+Hispanic/Latino+73+11+public+no+4+0+9+7+8+c4+c2+c2+c2
Ukuve Coxes+Epeton@gmail.com+2361 Nw 33rd St Oakland Park, FL 33309-6447+169-836-3377+Equ Ifijekac+Uga@gmail.com+937-987-4268+Caribbean+84+11+public+yes+7+5+6+7+2+c4+c2+c1+c2
Eparo Baz+Ulix@gmail.com+100 S Main St Southampton, NY 11968-4804+352-217-6641+Ugoset Iyefu+Malik@gmail.com+348-212-5419+African American+77+10+CTE+no+5+5+8+7+7+c1+c1+c3+c2
Ves Ujujov+Akuque@gmail.com+78 Spring Ln Hackettstown, NJ 07840-5644+844-782-6453+Ufime Ifuzo+Rem@gmail.com+549-888-8181+African American+78+10+private+yes+2+7+7+1+3+c1+c1+c2+c1
Luv Itaju+Ojuve@gmail.com+112 Kehl St Connersville, IN 47331-3339+526-378-7543+Inep Labus+Quive@gmail.com+711-953-1588+East Asian+98+11+private+yes+9+3+0+1+2+c4+c2+c3+c1
Zayol Vuwot+Bow@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+392-945-5768+Ujo Ewepi+Bib@gmail.com+947-477-7515+Hispanic/Latino+67+11+charter+yes+1+7+4+8+6+c2+c2+c1+c1
Kuw Efolecol+Hequ@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+917-998-9162+Pay Asox+Tifo@gmail.com+313-825-4485+African American+99+11+charter+yes+1+3+3+8+3+c3+c2+c4+c2
Lag Icofi+Apu@gmail.com+100 S Main St Southampton, NY 11968-4804+672-597-1829+Ewi Ilawal+Alu@gmail.com+875-454-5743+African American+85+10+charter+no+8+9+8+7+0+c1+c1+c3+c2
Okanuk Wuput+Aca@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+659-947-8976+Dac Egahu+Xom@gmail.com+614-697-8784+African American+92+10+charter+no+9+4+0+6+1+c2+c2+c1+c1
Ujefa Zut+Iganet@gmail.com+1016 Clemmons St Jupiter, FL 33477-3305+327-834-7672+Emu Lit+Osedo@gmail.com+544-342-1281+African American+68+10+private+no+5+1+1+3+8+c3+c2+c3+c1
Pof Ujeku+Der@gmail.com+1937 Jackson St Alexandria, LA 71301-6438+126-589-5488+Duy Kiqu+Ges@gmail.com+653-435-5975+Caribbean+85+10+private+no+0+9+9+8+5+c1+c2+c4+c2
Tig Copor+Iyora@gmail.com+817 Kuhlman Rd Houston, TX 77024-3105+592-675-7329+Epa Tes+Ahuqu@gmail.com+178-424-2954+Hispanic/Latino+89+11+charter+no+2+4+1+9+0+c3+c1+c1+c1
Upu Obisow+Imuk@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+546-694-5895+Ikur Onariv+Lib@gmail.com+436-239-9615+Caribbean+80+11+CTE+no+0+4+3+3+2+c4+c2+c4+c2
Jeva Wove+Uteh@gmail.com+933 Main St Alexandria, LA 71301-8322+131-199-3448+Laf Gihet+Apic@gmail.com+442-897-1974+South Asian+90+10+public+yes+9+9+7+7+9+c3+c1+c2+c1
Afohuy Lolo+Upuxar@gmail.com+121 Plain St Taunton, MA 02780-4970+252-655-8679+Mef Ibev+Ubafa@gmail.com+764-158-6441+South Asian+87+10+private+yes+0+5+2+9+2+c1+c1+c3+c1
Uyabon Foti+Ape@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+531-386-3485+Pocu Epewizec+Ojab@gmail.com+357-357-2247+Hispanic/Latino+99+10+public+no+2+1+1+6+4+c1+c2+c4+c2
Kih Abuhak+Ulequ@gmail.com+10707 Corporate Dr Stafford, TX 77477-4001+766-464-9487+Peci Iwuxexe+Huy@gmail.com+894-841-3452+African+84+11+CTE+no+4+5+3+5+4+c4+c2+c3+c1
